"","blueWardsPlaced","blueWardsDestroyed","blueFirstBlood","blueKills","blueDeaths","blueAssists","blueEliteMonsters","blueDragons","blueHeralds","blueTowersDestroyed","blueAvgLevel","blueTotalMinionsKilled","blueTotalJungleMinionsKilled","blueWins","blueGoldDiff","blueExperienceDiff"
"4478",17,0,1,-3,3,-6,0,0,0,0,-0.2,-17,-11,0,-1977,-944
"4479",5,-1,1,8,-8,11,0,-1,1,0,0.2,-33,16,1,2316,1298
"4480",39,-2,-1,-4,4,-6,-1,0,-1,0,-1,-70,0,0,-3220,-4094
"4481",-1,1,-1,0,0,-1,1,1,0,0,0.4,22,2,1,52,1036
"4482",-5,0,-1,-2,2,-6,0,0,0,0,-0.2,-1,-17,0,-1386,-335
"4483",12,3,1,3,-3,10,-1,0,-1,0,0,-3,2,0,1942,890
"4484",1,1,1,4,-4,3,0,-1,1,0,0.4,14,11,1,3111,2739
"4485",4,-2,-1,-3,3,-3,-1,-1,0,-1,-0.8,-39,-5,1,-4427,-3299
"4486",37,3,1,4,-4,9,-1,0,-1,0,0,-10,-12,1,1183,1036
"4487",5,2,1,12,-12,7,2,1,1,0,1,38,8,1,5236,5547
"4488",-18,1,-1,-2,2,-2,0,0,0,0,-0.2,-11,-17,0,-915,-1035
"4489",32,-2,-1,4,-4,-2,0,0,0,0,0.8,61,-11,1,2507,3436
"4490",1,-2,1,-1,1,1,-2,-1,-1,0,0,-7,-24,1,-788,151
"4491",-2,1,-1,5,-5,9,1,1,0,0,1.2,57,16,1,3866,3496
"4492",-4,0,-1,-3,3,-3,0,0,0,0,-0.2,32,13,1,-936,-624
"4493",0,-2,1,0,0,1,-1,-1,0,0,0.2,52,-18,1,955,1833
"4494",1,1,-1,-4,4,-1,1,0,1,0,0.2,20,2,0,-581,146
"4495",1,1,1,-5,5,-4,0,1,-1,0,-0.4,0,-13,0,-2814,-2623
"4496",9,1,1,3,-3,1,2,1,1,0,0.2,24,6,1,1967,1068
"4497",1,-1,-1,2,-2,5,1,1,0,0,0,16,-18,1,1245,686
"4498",-1,-2,1,2,-2,6,-1,-1,0,0,0,-33,-2,1,829,-929
"4499",134,0,-1,0,0,1,0,0,0,0,0,0,-2,1,759,467
"4500",-1,-1,1,2,-2,3,0,0,0,0,0,-3,-14,0,-174,-35
"4501",-3,2,-1,-4,4,-6,1,1,0,0,0,38,5,0,-978,-849
"4502",2,-1,1,5,-5,6,1,1,0,0,0.4,-25,13,1,1801,2218
"4503",17,-1,1,-3,3,-2,-1,-1,0,0,-0.2,-15,-4,0,-1590,-780
"4504",-3,-1,1,-1,1,-2,-1,-1,0,0,0,-54,-10,0,-1805,-504
"4505",1,-4,1,-3,3,-4,-1,-1,0,0,-0.199999999999999,-23,6,0,-1296,-382
"4506",-35,2,1,-3,3,-7,-2,-1,-1,-1,-0.600000000000001,-17,-9,0,-2847,-1355
"4507",-2,5,1,2,-2,2,0,1,-1,0,0.2,14,12,1,1031,829
"4508",21,1,1,1,-1,0,0,0,0,1,0.2,0,-2,1,1953,135
"4509",-7,0,1,0,0,-2,-1,-1,0,0,0,39,-6,1,690,444
"4510",14,0,-1,-3,3,-2,1,1,0,0,0,-20,12,0,-793,606
"4511",2,0,-1,3,-3,4,1,1,0,0,0.2,-19,15,1,661,735
"4512",-5,-3,1,4,-4,4,0,-1,1,1,0.600000000000001,-12,12,0,3240,1787
"4513",-25,3,-1,3,-3,1,1,1,0,0,0.4,44,-3,1,1859,1271
"4514",3,0,-1,3,-3,2,1,1,0,0,0,15,-8,1,903,1110
"4515",-2,2,1,0,0,-3,-1,-1,0,0,0,17,-3,0,353,-160
"4516",-21,-2,-1,0,0,-4,0,0,0,1,0,37,5,1,1520,1110
"4517",22,-2,-1,-1,1,1,-1,-1,0,0,0.2,-2,7,0,-623,-39
"4518",17,-2,1,6,-6,9,1,1,0,0,0,12,-4,1,2025,-460
"4519",-6,1,-1,0,0,1,0,-1,1,0,0.2,-31,-5,1,-315,718
"4520",4,3,1,-2,2,-3,1,1,0,0,-0.4,-37,-1,1,-1592,-2199
"4521",3,-1,-1,1,-1,-4,0,0,0,0,-0.4,25,-16,0,736,-349
"4522",0,1,1,5,-5,3,1,1,0,0,0.2,34,2,1,3156,1621
"4523",3,3,1,3,-3,8,0,0,0,0,0.2,-16,-16,1,1085,-556
"4524",8,4,-1,7,-7,10,0,-1,1,0,1,56,-12,1,3672,4732
"4525",-1,0,-1,-1,1,-3,-2,-1,-1,0,0.4,1,2,1,-126,463
"4526",-43,2,-1,-4,4,-3,0,1,-1,0,-0.4,5,5,0,-988,-1321
"4527",-26,-1,1,1,-1,-3,0,-1,1,0,0,-9,-2,1,466,933
"4528",-7,2,1,-2,2,-4,-1,-1,0,0,0,24,-4,0,-1443,-269
"4529",-20,2,-1,0,0,-6,1,1,0,0,0.2,30,27,1,833,383
"4530",2,1,1,-1,1,-1,1,1,0,0,-0.4,3,12,1,-189,-709
"4531",1,2,-1,-1,1,2,-2,-1,-1,0,0,-6,3,0,-233,20
"4532",-7,-1,1,-1,1,-3,-1,-1,0,0,-0.2,3,10,1,-193,548
"4533",-21,0,-1,-1,1,-4,-1,-1,0,0,-0.2,-32,4,0,-1832,-386
"4534",-9,5,-1,0,0,2,1,0,1,0,0.4,30,2,1,961,849
"4535",0,-3,-1,-1,1,-1,0,-1,1,1,-0.2,8,1,0,1047,-143
"4536",-2,-2,-1,-8,8,-11,-1,-1,0,0,-0.8,-60,-3,0,-6000,-3856
"4537",129,0,-1,4,-4,4,1,1,0,0,0.800000000000001,75,12,0,3036,3251
"4538",4,1,1,12,-12,17,-1,-1,0,0,0.6,-5,1,1,5422,3259
"4539",-2,-2,-1,-4,4,0,-1,-1,0,0,-0.8,-47,-12,0,-3230,-3243
"4540",-1,1,-1,-4,4,-9,1,1,0,0,-0.8,-8,-2,0,-2692,-1151
"4541",-1,3,-1,-2,2,-3,1,1,0,0,-0.2,35,-8,0,-336,-124
"4542",5,-5,1,2,-2,6,-1,-1,0,0,0.2,-2,0,1,1089,196
"4543",68,1,-1,1,-1,4,1,1,0,-1,0.4,-10,0,1,-775,687
"4544",-27,-2,-1,-7,7,-8,-1,-1,0,0,-0.600000000000001,-18,-1,0,-4331,-2588
"4545",4,1,-1,-2,2,-6,1,1,0,0,-0.4,-7,-8,0,-916,483
"4546",-23,-3,-1,-6,6,-11,-1,-1,0,0,-0.2,-12,4,0,-2529,-2091
"4547",2,0,1,0,0,1,0,-1,1,0,0,-16,1,0,705,-208
"4548",-6,2,-1,0,0,-2,0,-1,1,1,0,57,-2,1,1814,619
"4549",6,-1,1,-2,2,0,1,1,0,0,-0.4,-18,7,0,-1053,-1363
"4550",-3,-2,-1,-7,7,-6,-2,-1,-1,-1,-1,-9,-21,0,-4395,-4086
"4551",0,1,1,5,-5,3,-1,-1,0,0,0.2,34,-8,1,3129,1416
"4552",1,-3,-1,-7,7,-7,0,-1,1,-1,-0.600000000000001,-19,6,0,-4666,-3086
"4553",-6,0,-1,-2,2,-2,1,0,1,0,0.2,52,32,0,599,754
"4554",-3,0,-1,-4,4,-7,-1,-1,0,0,-0.2,6,-10,0,-2528,-993
"4555",-3,1,1,1,-1,3,-1,-1,0,0,0.2,31,-17,1,1283,518
"4556",4,3,1,5,-5,6,1,1,0,0,0.2,40,0,1,2929,1296
"4557",-2,1,1,-1,1,-4,1,0,1,1,0.600000000000001,28,35,1,2638,2423
"4558",2,1,-1,-6,6,-5,-2,-1,-1,0,-0.800000000000001,-49,-12,0,-4158,-3452
"4559",5,0,1,-1,1,4,1,0,1,0,-0.4,23,-19,0,-355,-1775
"4560",2,-1,1,5,-5,7,1,1,0,0,0.4,31,-17,1,3161,2079
"4561",5,0,1,7,-7,0,2,1,1,0,0.4,11,-8,1,2875,3178
"4562",0,-1,1,3,-3,-1,-1,-1,0,0,0.399999999999999,42,16,1,3363,2997
"4563",5,5,1,2,-2,5,0,1,-1,0,0.2,-46,5,0,6,1023
"4564",3,-2,-1,-3,3,-5,0,0,0,-1,0,19,-2,0,-2574,-404
"4565",0,-2,-1,-1,1,0,-2,-1,-1,0,-0.2,22,-12,1,-428,-432
"4566",-1,-2,1,6,-6,3,1,1,0,0,-0.4,-34,-10,1,1866,80
"4567",109,-2,1,5,-5,-3,1,0,1,0,0.8,32,27,1,1902,3370
"4568",10,-4,-1,-1,1,-1,-1,-1,0,0,-0.6,-2,-27,0,-1375,-850
"4569",-1,-1,-1,5,-5,5,2,1,1,0,0.8,0,6,1,2585,3290
"4570",-14,0,-1,-4,4,0,-2,-1,-1,0,-0.4,-24,3,0,-2353,-2050
"4571",-1,2,1,-1,1,-2,1,1,0,0,-0.2,-14,8,0,-279,-411
"4572",-4,1,-1,-9,9,-2,-2,-1,-1,0,-0.2,11,3,0,-2917,-2806
"4573",-17,-3,1,-9,9,-8,-1,-1,0,0,-0.600000000000001,-1,-21,0,-3783,-3300
"4574",-5,1,-1,0,0,1,-2,-1,-1,-1,0.2,45,5,0,-103,859
"4575",11,3,-1,0,0,0,1,1,0,0,-0.4,-20,-13,1,-1345,-621
"4576",1,-4,1,-2,2,-1,-1,-1,0,0,-0.2,-15,-17,1,-1115,-883
"4577",11,-1,-1,-3,3,0,-1,-1,0,0,-0.4,-13,4,0,-1711,-2183
"4578",31,5,1,4,-4,3,0,0,0,0,0,16,-42,1,1221,-172
"4579",14,6,-1,-6,6,-7,-1,-1,0,0,-0.4,18,2,0,-2461,-1626
"4580",-7,0,1,0,0,0,2,1,1,1,0.4,9,6,0,2100,1556
"4581",3,0,1,-1,1,-6,-1,0,-1,0,0.6,55,21,0,823,2681
"4582",-4,1,-1,-2,2,2,0,-1,1,0,-0.2,25,-1,0,-488,-237
"4583",7,0,1,6,-6,4,1,1,0,0,0.600000000000001,-6,9,1,2093,2151
"4584",1,2,1,5,-5,6,-1,-1,0,0,0.6,4,-9,1,3364,2412
"4585",0,0,1,5,-5,7,1,1,0,0,0.600000000000001,34,8,1,3356,2257
"4586",0,1,-1,5,-5,3,-1,-1,0,0,0.600000000000001,1,13,1,1992,2548
"4587",-3,2,1,-4,4,-4,-1,0,-1,0,-0.2,7,12,0,-1198,-833
"4588",2,1,-1,-4,4,-5,-1,-1,0,0,-0.2,-9,-12,0,-2415,-2092
"4589",-12,0,1,6,-6,6,0,0,0,0,0.4,6,-3,1,2265,2656
"4590",-90,0,1,3,-3,3,0,1,-1,0,0.600000000000001,8,19,1,2708,1906
"4591",-37,-6,1,-4,4,-12,0,-1,1,0,-0.8,-13,-11,0,-2558,-2878
"4592",4,-2,-1,-1,1,-3,-1,0,-1,0,0,-5,8,0,-294,-531
"4593",-1,2,1,5,-5,9,1,1,0,0,0.800000000000001,23,47,1,4692,3644
"4594",3,1,-1,-1,1,0,1,1,0,0,-0.2,-9,12,0,-1222,-815
"4595",-2,2,-1,-3,3,3,1,1,0,0,-0.4,3,-28,1,-1107,-2894
"4596",2,-1,-1,-4,4,-6,-1,-1,0,0,-0.399999999999999,-35,0,0,-3179,-937
"4597",-71,0,1,11,-11,4,0,-1,1,0,1.2,61,14,1,5565,5067
"4598",-3,-1,1,3,-3,4,-1,-1,0,0,0,-4,8,1,1863,464
"4599",1,0,1,-6,6,-1,-1,0,-1,0,-1,-53,-21,0,-4179,-4531
"4600",37,1,1,-2,2,-1,1,1,0,0,0.2,-1,19,1,-923,-229
"4601",-22,0,-1,-3,3,-2,0,0,0,0,-0.600000000000001,-27,7,0,-1910,-1781
"4602",21,3,1,6,-6,7,-1,0,-1,0,0.800000000000001,38,9,1,4061,3186
"4603",-2,-1,1,2,-2,3,-1,-1,0,0,0,-43,-9,1,-480,-607
"4604",-16,-1,1,-3,3,-4,1,1,0,0,-1.2,-27,-23,0,-2243,-3667
"4605",-26,4,1,2,-2,1,-1,-1,0,0,-0.4,-20,-7,0,443,-1437
"4606",22,-1,-1,2,-2,7,0,0,0,0,0.2,-4,12,1,354,816
"4607",-22,-2,1,1,-1,-2,-1,-1,0,0,0,9,-37,1,-363,-191
"4608",2,3,-1,3,-3,2,0,-1,1,1,0.4,8,17,0,2459,834
"4609",-2,-2,1,1,-1,-1,1,1,0,0,0.2,-23,-9,1,-216,882
"4610",4,-1,-1,-5,5,-6,-1,-1,0,0,-0.4,-49,-6,0,-3585,-3405
"4611",11,-2,-1,-5,5,-6,-2,-1,-1,0,-0.6,1,0,1,-2778,-2174
"4612",-42,2,-1,-3,3,-1,1,1,0,0,-0.2,-14,-15,0,-2450,-1839
"4613",6,2,-1,-1,1,-1,-1,0,-1,0,0.2,-13,9,1,-330,-142
"4614",8,1,-1,5,-5,7,1,1,0,0,0.8,5,9,0,2279,2842
"4615",-9,-1,-1,1,-1,3,-2,-1,-1,-1,-0.2,-15,-4,0,-1694,-1
"4616",4,0,-1,2,-2,8,0,0,0,0,0.2,27,-20,1,709,1296
"4617",-22,0,-1,-8,8,-8,-1,-1,0,-1,-1.4,-34,-40,0,-6871,-5115
"4618",-5,3,-1,0,0,-3,-1,-1,0,0,0.4,46,13,1,987,1253
"4619",5,-2,1,2,-2,7,1,0,1,0,0,-30,-3,1,145,-862
"4620",63,1,-1,-7,7,-8,0,0,0,0,-0.8,-31,-13,0,-3975,-4232
"4621",-2,1,1,1,-1,-2,1,1,0,0,0.4,18,15,1,683,246
"4622",-1,0,-1,-3,3,-4,-1,-1,0,0,0,-31,5,0,-1674,-772
"4623",-1,0,-1,3,-3,3,1,1,0,0,0.2,1,20,1,1630,1924
"4624",-2,1,-1,0,0,-5,-1,-1,0,0,0,24,-8,1,-848,-4
"4625",0,3,1,-3,3,0,1,1,0,0,0.2,21,10,0,217,72
"4626",-41,-4,1,4,-4,-2,0,0,0,0,0.6,61,18,0,3224,2800
"4627",-7,0,-1,-9,9,-8,-1,-1,0,-1,-1,-104,-11,0,-6973,-3705
"4628",-6,-1,1,-2,2,0,-1,0,-1,-1,-0.2,-3,22,0,-1726,63
"4629",-3,0,-1,1,-1,-3,2,1,1,0,1,29,20,1,1289,2602
"4630",-41,-1,1,-5,5,-8,1,1,0,0,-0.8,-32,1,0,-3201,-3067
"4631",2,0,1,-1,1,0,1,1,0,0,-0.4,-34,-16,0,-1313,-1476
"4632",-17,0,1,10,-10,10,0,0,0,0,0.600000000000001,56,5,1,5269,3577
"4633",1,-2,-1,-7,7,-7,-1,-1,0,0,-1,-49,-12,0,-5354,-4248
"4634",-2,-2,-1,-2,2,1,1,1,0,0,-0.4,-34,6,0,-1949,-1074
"4635",24,-4,-1,-1,1,-4,1,1,0,0,0.4,-29,26,1,-1318,132
"4636",-11,3,-1,7,-7,14,1,1,0,0,0.6,24,9,1,3098,2685
"4637",-2,-4,-1,-5,5,-3,1,1,0,0,-0.399999999999999,-19,-4,0,-2809,-2023
"4638",-25,0,-1,0,0,-3,0,1,-1,0,-0.6,12,-6,0,-108,-914
"4639",1,1,-1,-6,6,-3,-2,-1,-1,0,-0.8,-31,-16,0,-3318,-2979
"4640",62,-1,-1,-8,8,-11,-1,-1,0,0,-0.8,-31,8,0,-4093,-2844
"4641",46,-1,1,-2,2,-1,-2,-1,-1,0,-0.2,-37,8,1,-854,-1069
"4642",8,-4,1,-5,5,-2,1,0,1,0,-0.2,-19,17,1,-1891,-1211
"4643",4,0,1,11,-11,10,0,0,0,1,1.2,34,24,1,5872,4455
"4644",-3,-3,1,4,-4,4,0,1,-1,0,0.800000000000001,16,28,1,3713,3023
"4645",0,2,1,5,-5,8,2,1,1,0,0.4,-4,23,1,3149,2125
"4646",3,1,1,9,-9,5,-1,0,-1,0,0.600000000000001,29,-8,1,4263,2953
"4647",3,1,1,4,-4,4,0,0,0,0,0.8,34,6,1,2896,1979
"4648",-7,-2,1,4,-4,5,1,1,0,0,0.4,7,-4,1,2216,1311
"4649",3,-4,1,3,-3,1,1,1,0,0,0,-52,9,1,530,227
"4650",7,3,1,1,-1,4,1,1,0,0,0,4,-19,1,-729,-889
"4651",-6,3,-1,7,-7,9,1,1,0,0,1,85,3,1,5885,4652
"4652",5,0,1,5,-5,7,1,1,0,0,0.2,13,12,0,2607,1862
"4653",3,2,1,5,-5,5,-1,-1,0,0,0.4,7,-12,0,1952,1542
"4654",3,1,-1,-5,5,-15,-1,-1,0,0,-0.8,7,15,0,-1726,-1890
"4655",-7,4,1,2,-2,0,-1,-1,0,0,0.2,-1,5,1,996,116
"4656",4,-2,-1,-5,5,-6,-2,-1,-1,-1,-0.800000000000001,-30,4,0,-4715,-1691
"4657",-4,2,-1,0,0,5,-1,-1,0,0,0,-4,-4,0,928,-633
"4658",84,1,-1,-3,3,2,-1,-1,0,0,0,-15,8,0,-1514,-893
"4659",3,-2,-1,-1,1,-3,0,0,0,0,0.2,1,-5,0,-281,497
"4660",-21,4,-1,1,-1,-2,1,1,0,0,0,36,-20,1,-438,-669
"4661",-20,-4,-1,-1,1,0,-1,-1,0,0,-0.2,-5,12,0,-579,-379
"4662",2,-1,1,8,-8,5,-1,-1,0,0,0.2,53,4,1,3579,2679
"4663",3,-1,-1,-1,1,-1,-1,0,-1,0,0,-10,-11,0,-1241,-1045
"4664",13,4,-1,2,-2,5,0,0,0,0,-0.2,31,1,1,727,-566
"4665",0,1,1,-2,2,-2,1,1,0,0,-0.4,8,-3,1,-972,-1814
"4666",-22,0,-1,-3,3,-5,-2,-1,-1,0,0.2,6,5,0,-1086,646
"4667",-38,-2,1,-2,2,-1,-2,-1,-1,0,-0.600000000000001,-28,-21,1,-2200,-1933
"4668",-2,0,1,2,-2,5,1,1,0,0,0.2,-17,-6,1,481,-259
"4669",0,2,1,4,-4,1,1,1,0,1,0.4,32,40,1,4612,2877
"4670",33,1,1,1,-1,2,0,-1,1,0,0,34,-17,0,1506,-265
"4671",-1,-2,1,5,-5,7,1,1,0,0,0,-21,15,1,2090,468
"4672",1,-3,-1,0,0,5,-1,0,-1,0,-1,-108,-12,0,-2579,-3819
"4673",7,2,1,4,-4,5,0,1,-1,0,0.4,-3,-8,1,1723,740
"4674",-3,-1,1,0,0,-3,0,-1,1,0,-0.2,18,-8,0,559,55
"4675",7,-2,-1,-5,5,-8,-2,-1,-1,0,-0.600000000000001,8,-11,0,-3346,-3153
"4676",-32,-1,1,-2,2,3,2,1,1,0,0,34,4,0,785,812
"4677",1,4,-1,-2,2,-2,-2,-1,-1,0,0.800000000000001,-27,24,0,-439,775
"4678",5,-2,-1,-6,6,-6,-1,-1,0,0,-1,-49,4,0,-4416,-3186
"4679",-6,1,1,-6,6,-7,-1,-1,0,0,-1,-50,-23,0,-4523,-3729
"4680",1,-1,-1,-5,5,-6,0,1,-1,0,-0.600000000000001,-56,-21,0,-3447,-3324
"4681",6,-1,1,3,-3,2,1,1,0,0,0.2,-8,19,1,2145,870
"4682",0,1,-1,1,-1,1,-1,-1,0,0,0.4,11,-8,0,577,1501
"4683",1,2,1,-5,5,-2,0,-1,1,0,-0.2,-17,18,0,-1883,-873
"4684",22,0,-1,-6,6,-2,0,0,0,0,-1.2,-65,8,0,-3608,-4288
"4685",58,-4,-1,-6,6,-7,-1,-1,0,0,-0.800000000000001,-53,-16,0,-4690,-3429
"4686",2,2,1,1,-1,3,-1,-1,0,0,-0.2,18,-8,1,1705,177
"4687",-2,1,1,7,-7,9,-1,-1,0,0,0.4,39,-20,0,2417,2101
"4688",1,2,1,3,-3,6,2,1,1,0,0.2,-32,2,0,617,866
"4689",2,1,1,4,-4,4,-1,-1,0,0,0.600000000000001,5,0,1,2861,2287
"4690",-1,4,-1,-1,1,-3,2,1,1,1,0,17,-12,1,503,-222
"4691",-13,0,1,-3,3,0,-2,-1,-1,0,-0.8,0,-13,0,-1679,-1569
"4692",-1,2,1,6,-6,10,1,1,0,0,0.4,-44,0,0,2361,770
"4693",-26,12,1,9,-9,8,1,1,0,0,1.2,34,3,1,4932,3923
"4694",6,0,1,4,-4,3,-1,-1,0,0,-0.2,5,-10,1,1310,-95
"4695",17,-4,1,-5,5,-8,1,1,0,0,-0.4,-24,-13,0,-2314,-2460
"4696",7,1,-1,-1,1,6,1,1,0,0,0.2,-37,11,1,-153,-962
"4697",-21,0,1,-4,4,-7,-1,-1,0,0,-0.4,-3,2,0,-2186,-1093
"4698",28,3,-1,-3,3,-7,0,0,0,0,0.6,5,5,0,-1567,1876
"4699",-57,0,1,-2,2,-5,-1,-1,0,0,-0.600000000000001,-6,-45,0,-2139,-1844
"4700",-20,0,1,2,-2,4,0,1,-1,0,-0.4,-29,-17,1,487,-618
"4701",-3,2,-1,-2,2,-8,0,-1,1,0,-0.2,9,6,1,-860,-121
"4702",2,2,-1,2,-2,0,1,1,0,0,0.4,6,3,0,786,1155
"4703",-14,3,1,-6,6,-6,-2,-1,-1,0,-0.2,20,-4,0,-1757,-1856
"4704",21,0,-1,-1,1,-1,-1,-1,0,0,-0.4,-16,-17,1,-1067,-523
"4705",4,1,1,7,-7,9,1,1,0,0,0.4,-1,9,1,3354,2760
"4706",-2,1,-1,1,-1,2,-1,-1,0,0,0.399999999999999,-29,15,0,419,1790
"4707",-1,0,-1,4,-4,7,1,1,0,0,0.4,-2,-17,0,1131,1518
"4708",-12,1,1,1,-1,2,0,1,-1,0,0.2,11,25,0,1151,1753
"4709",-2,1,-1,-1,1,1,-1,-1,0,0,-0.2,-52,7,1,-1206,-963
"4710",2,-3,-1,-5,5,-4,0,0,0,0,-0.4,21,16,0,-1620,-720
"4711",9,0,-1,2,-2,3,-1,-1,0,0,0.2,20,5,1,731,1627
"4712",-4,3,1,0,0,2,0,0,0,0,0.2,24,14,1,1182,420
"4713",-1,-1,-1,-1,1,-2,-1,0,-1,0,-0.2,-15,-7,0,-2155,-1351
"4714",25,-1,1,-2,2,-4,0,0,0,0,0.2,-1,-1,1,-792,-9
"4715",-2,-1,1,-1,1,-2,0,0,0,0,-0.8,0,3,0,-635,-1175
"4716",-1,1,1,8,-8,10,1,1,0,0,0.6,-14,4,1,3711,2294
"4717",-20,2,1,2,-2,3,1,1,0,0,0.600000000000001,41,8,1,2387,1690
"4718",-3,0,1,8,-8,8,0,0,0,0,0.8,-14,36,1,4060,3619
"4719",-4,1,1,7,-7,11,0,-1,1,1,0.600000000000001,35,6,1,4910,2573
"4720",6,-6,1,-2,2,-4,1,1,0,0,-0.2,29,9,1,-686,-634
"4721",1,1,1,1,-1,1,0,0,0,0,0,8,8,0,1066,528
"4722",-5,2,1,6,-6,9,0,0,0,0,0.6,35,-1,1,3880,2784
"4723",24,0,-1,0,0,0,0,0,0,0,0.6,-20,7,1,297,1283
"4724",-2,1,-1,-2,2,-5,-1,-1,0,0,-0.2,40,-6,1,334,-302
"4725",-4,1,1,1,-1,-4,1,1,0,0,0,13,4,1,267,745
"4726",-3,3,-1,3,-3,5,1,0,1,0,0.600000000000001,-17,5,0,178,1499
"4727",-6,0,-1,-1,1,-2,-1,-1,0,0,-0.4,34,-12,1,-845,-571
"4728",6,-3,-1,-5,5,-3,-1,-1,0,0,-0.4,-57,0,0,-2482,-1576
"4729",11,1,1,-2,2,-5,0,-1,1,0,-0.4,-41,15,0,-1370,-1269
"4730",1,0,1,-4,4,-3,0,1,-1,-1,-0.8,-11,-7,1,-3736,-2032
"4731",-65,3,-1,3,-3,3,-2,-1,-1,0,0,32,-7,0,1233,336
"4732",4,0,1,8,-8,7,2,1,1,0,0.8,-5,16,1,3650,3906
"4733",-1,2,1,3,-3,-1,1,1,0,0,0,16,10,0,1767,709
"4734",2,-1,1,2,-2,5,1,1,0,0,0,-14,-11,1,632,-1247
"4735",70,1,-1,1,-1,1,-1,-1,0,0,0.4,3,4,0,147,1133
"4736",0,1,1,-3,3,-1,0,0,0,0,-0.6,-28,-14,0,-2332,-2671
"4737",0,-1,-1,-4,4,-2,0,0,0,0,0,22,4,0,-1179,-557
"4738",26,-3,1,5,-5,4,0,0,0,0,0.2,2,-21,1,2352,707
"4739",-2,1,-1,-1,1,4,-2,-1,-1,0,0,-31,10,0,-932,-517
"4740",2,1,1,2,-2,2,1,1,0,0,0.2,23,-16,1,1361,1064
"4741",24,0,-1,0,0,-4,0,0,0,0,0.2,-17,12,1,-268,407
"4742",-21,0,-1,3,-3,7,-2,-1,-1,0,-0.2,-7,-16,0,124,-1526
"4743",28,-1,1,-1,1,-3,-1,-1,0,0,-0.2,-17,-10,0,-721,-1118
"4744",-6,0,-1,1,-1,0,1,1,0,0,0,-37,4,0,-1464,331
"4745",8,-5,1,2,-2,2,0,-1,1,0,0.4,15,-5,1,1753,847
"4746",0,-1,-1,-9,9,-11,0,0,0,0,-0.6,-4,-8,0,-4374,-2570
"4747",-105,2,1,-2,2,-3,-1,-1,0,0,0,16,10,0,194,1206
"4748",19,0,1,0,0,2,0,0,0,0,-0.4,-42,-12,1,-973,-2396
"4749",1,-1,-1,3,-3,2,-1,-1,0,0,0.4,42,-4,1,1550,3286
"4750",27,2,-1,4,-4,6,1,1,0,0,0.399999999999999,-4,31,1,2504,2824
"4751",2,0,1,0,0,3,-1,-1,0,0,-0.2,-15,-20,0,-373,-1526
"4752",4,-2,-1,-7,7,-10,0,0,0,0,-0.6,-39,4,0,-4479,-2696
"4753",2,-2,-1,-7,7,-6,-1,-1,0,0,-0.2,-21,-5,0,-2789,-1511
"4754",9,2,1,1,-1,1,1,1,0,0,0.2,1,15,0,525,294
"4755",-1,-1,-1,-6,6,-7,1,1,0,0,-0.600000000000001,-51,-9,0,-4094,-3320
"4756",29,-12,1,7,-7,5,0,-1,1,0,1,51,22,1,5229,5136
"4757",-21,1,1,0,0,-1,-1,-1,0,0,0,0,-1,0,-516,-113
"4758",-74,1,1,-1,1,1,0,-1,1,0,-0.2,-34,-8,1,-429,-698
"4759",-2,1,-1,-1,1,-3,1,1,0,0,0.2,38,29,0,695,1686
"4760",-14,3,-1,1,-1,-4,0,0,0,0,0.600000000000001,10,4,0,750,1304
"4761",-2,0,-1,2,-2,5,1,0,1,0,-0.600000000000001,20,-16,1,1076,-845
"4762",3,4,-1,-8,8,-9,0,0,0,0,-0.4,8,-2,0,-3559,-1319
"4763",1,1,-1,5,-5,4,1,1,0,0,0.6,26,9,1,3332,2911
"4764",1,-1,1,2,-2,-1,-1,-1,0,0,-0.2,33,0,0,1104,183
"4765",-1,-1,-1,-3,3,6,-2,-1,-1,-1,-0.4,23,-1,0,-1428,-433
"4766",-13,-1,-1,2,-2,3,0,0,0,0,0.2,21,-25,1,1156,916
"4767",1,-1,1,2,-2,4,-1,-1,0,0,0.2,21,-16,0,1319,41
"4768",1,-2,-1,-2,2,-1,-1,0,-1,0,0,23,-9,0,-1157,-51
"4769",24,-2,-1,-2,2,-2,1,1,0,0,-0.2,-25,19,0,-1968,-469
"4770",0,1,1,1,-1,-4,0,0,0,0,0,-31,0,0,479,52
"4771",-4,-3,1,-2,2,-2,-1,-1,0,0,-0.4,-17,-8,1,-564,-1862
"4772",-3,1,1,7,-7,6,-1,-1,0,0,0,20,-1,1,3110,1541
"4773",19,-1,1,-3,3,3,0,0,0,0,-0.2,18,-8,0,-964,-1439
"4774",-1,-1,1,0,0,-2,0,-1,1,0,0,10,7,0,1140,-531
"4775",-1,0,-1,-4,4,-5,-1,-1,0,0,-0.4,-24,9,0,-2181,-1293
"4776",67,2,-1,-8,8,-9,-2,-1,-1,0,-0.600000000000001,-47,4,0,-3911,-2728
"4777",7,-3,1,3,-3,9,-1,-1,0,0,0,-77,6,1,1697,125
"4778",-1,-1,-1,-9,9,-5,-1,-1,0,0,-0.6,-15,-24,0,-6124,-4043
"4779",-22,0,-1,-5,5,-8,-1,-1,0,0,0,-14,4,0,-1603,-1134
"4780",0,-4,1,-1,1,0,-1,-1,0,0,0,-17,8,0,-930,185
"4781",0,-2,-1,-6,6,1,-2,-1,-1,-1,-1.2,-99,-20,0,-5181,-5072
